epoch | loss | sim_loss | var_pred | var_target | cov_pred | cov_target | feat_std | feat_std_ctx | feat_norm | val_loss | val_sim_loss | val_var_pred | val_var_target | val_cov_pred | val_cov_target | val_feat_std | val_feat_std_ctx | val_feat_norm
59 | 27.9479 | 0.3044 | 0.7634 | 0.4724 | 1.1721 | 51.6291 | 0.2364 | 0.1983 | 5.2497 | 40.1587 | 0.2810 | 0.8042 | 0.4890 | 12.7849 | 64.3491 | 0.1952 | 0.1912 | 5.4051
60 | 29.5181 | 0.3040 | 0.7635 | 0.4762 | 1.1712 | 54.7635 | 0.2363 | 0.1973 | 5.2490 | 40.5745 | 0.2800 | 0.8039 | 0.4929 | 12.7283 | 65.2304 | 0.1956 | 0.1894 | 5.4139
61 | 29.8777 | 0.3036 | 0.7638 | 0.4790 | 1.1701 | 55.4785 | 0.2360 | 0.1964 | 5.2483 | 41.3767 | 0.2795 | 0.8045 | 0.4955 | 12.8413 | 66.7158 | 0.1950 | 0.1895 | 5.4177
62 | 30.0602 | 0.3030 | 0.7640 | 0.4812 | 1.1687 | 55.8414 | 0.2359 | 0.1955 | 5.2478 | 41.7668 | 0.2797 | 0.8056 | 0.4979 | 12.6560 | 67.6751 | 0.1939 | 0.1871 | 5.4103
63 | 30.2479 | 0.3025 | 0.7642 | 0.4837 | 1.1672 | 56.2137 | 0.2356 | 0.1944 | 5.2470 | 41.7040 | 0.2785 | 0.8060 | 0.5015 | 12.8938 | 67.3048 | 0.1935 | 0.1850 | 5.4183
64 | 30.4349 | 0.3018 | 0.7645 | 0.4866 | 1.1667 | 56.5834 | 0.2353 | 0.1935 | 5.2464 | 41.6332 | 0.2772 | 0.8057 | 0.5047 | 12.7038 | 67.3495 | 0.1938 | 0.1864 | 5.4193
65 | 30.7600 | 0.3009 | 0.7649 | 0.4902 | 1.1658 | 57.2282 | 0.2350 | 0.1927 | 5.2457 | 42.3543 | 0.2764 | 0.8072 | 0.5087 | 13.0021 | 68.4835 | 0.1923 | 0.1857 | 5.4224
66 | 30.9820 | 0.3000 | 0.7652 | 0.4933 | 1.1644 | 57.6687 | 0.2346 | 0.1919 | 5.2452 | 42.9537 | 0.2768 | 0.8077 | 0.5121 | 13.0584 | 69.6179 | 0.1918 | 0.1826 | 5.4194
67 | 31.8445 | 0.2994 | 0.7655 | 0.4967 | 1.1635 | 59.3888 | 0.2344 | 0.1908 | 5.2449 | 43.5883 | 0.2752 | 0.8071 | 0.5153 | 12.8953 | 71.0457 | 0.1924 | 0.1841 | 5.4319
68 | 32.2313 | 0.2985 | 0.7658 | 0.4994 | 1.1624 | 60.1590 | 0.2340 | 0.1899 | 5.2442 | 43.7234 | 0.2749 | 0.8083 | 0.5178 | 13.1478 | 71.0590 | 0.1911 | 0.1825 | 5.4190
69 | 32.4997 | 0.2977 | 0.7660 | 0.5017 | 1.1612 | 60.6939 | 0.2339 | 0.1891 | 5.2438 | 44.2153 | 0.2731 | 0.8080 | 0.5205 | 13.0558 | 72.1327 | 0.1915 | 0.1815 | 5.4253
70 | 32.5346 | 0.2967 | 0.7662 | 0.5045 | 1.1600 | 60.7609 | 0.2336 | 0.1881 | 5.2428 | 44.1486 | 0.2727 | 0.8084 | 0.5231 | 13.0825 | 71.9684 | 0.1910 | 0.1804 | 5.4187
71 | 32.5502 | 0.2955 | 0.7664 | 0.5071 | 1.1591 | 60.7898 | 0.2335 | 0.1874 | 5.2421 | 43.9890 | 0.2710 | 0.8087 | 0.5264 | 13.1885 | 71.5379 | 0.1907 | 0.1804 | 5.4280
72 | 32.5204 | 0.2943 | 0.7664 | 0.5099 | 1.1575 | 60.7286 | 0.2334 | 0.1863 | 5.2419 | 44.4719 | 0.2706 | 0.8092 | 0.5286 | 13.3106 | 72.3789 | 0.1903 | 0.1777 | 5.4162
73 | 32.8661 | 0.2934 | 0.7666 | 0.5125 | 1.1568 | 61.4172 | 0.2333 | 0.1853 | 5.2413 | 44.8911 | 0.2690 | 0.8094 | 0.5313 | 13.2668 | 73.2597 | 0.1900 | 0.1794 | 5.4094
74 | 33.0861 | 0.2922 | 0.7668 | 0.5154 | 1.1558 | 61.8543 | 0.2331 | 0.1844 | 5.2407 | 44.5831 | 0.2693 | 0.8093 | 0.5343 | 13.2850 | 72.6200 | 0.1901 | 0.1781 | 5.4055
75 | 32.6333 | 0.2914 | 0.7668 | 0.5181 | 1.1551 | 60.9455 | 0.2330 | 0.1832 | 5.2400 | 44.7009 | 0.2675 | 0.8100 | 0.5367 | 13.1290 | 73.0072 | 0.1895 | 0.1762 | 5.4164
76 | 32.6187 | 0.2905 | 0.7669 | 0.5203 | 1.1542 | 60.9147 | 0.2329 | 0.1820 | 5.2395 | 45.0860 | 0.2671 | 0.8107 | 0.5378 | 13.5682 | 73.3358 | 0.1887 | 0.1763 | 5.4131
77 | 32.8602 | 0.2899 | 0.7671 | 0.5218 | 1.1532 | 61.3965 | 0.2327 | 0.1810 | 5.2392 | 45.3628 | 0.2678 | 0.8107 | 0.5403 | 13.5754 | 73.8779 | 0.1888 | 0.1722 | 5.4015
78 | 32.8357 | 0.2893 | 0.7673 | 0.5242 | 1.1523 | 61.3442 | 0.2325 | 0.1799 | 5.2388 | 45.3547 | 0.2666 | 0.8109 | 0.5421 | 13.5428 | 73.8917 | 0.1886 | 0.1741 | 5.4065
79 | 32.9236 | 0.2887 | 0.7675 | 0.5256 | 1.1518 | 61.5188 | 0.2324 | 0.1787 | 5.2386 | 45.5488 | 0.2662 | 0.8112 | 0.5436 | 13.6456 | 74.1742 | 0.1882 | 0.1706 | 5.4072
80 | 33.0365 | 0.2882 | 0.7676 | 0.5272 | 1.1512 | 61.7427 | 0.2322 | 0.1777 | 5.2383 | 45.4668 | 0.2653 | 0.8115 | 0.5450 | 13.4090 | 74.2461 | 0.1879 | 0.1705 | 5.4023
81 | 33.0300 | 0.2876 | 0.7678 | 0.5287 | 1.1507 | 61.7281 | 0.2321 | 0.1767 | 5.2381 | 45.4093 | 0.2654 | 0.8113 | 0.5458 | 13.2562 | 74.2818 | 0.1881 | 0.1714 | 5.4054
82 | 33.0499 | 0.2872 | 0.7679 | 0.5297 | 1.1501 | 61.7668 | 0.2319 | 0.1758 | 5.2379 | 45.9551 | 0.2655 | 0.8130 | 0.5465 | 13.6356 | 74.9914 | 0.1864 | 0.1683 | 5.3917
83 | 32.7338 | 0.2868 | 0.7681 | 0.5308 | 1.1494 | 61.1338 | 0.2317 | 0.1751 | 5.2377 | 45.2732 | 0.2640 | 0.8118 | 0.5480 | 13.6018 | 73.6609 | 0.1876 | 0.1697 | 5.4099
84 | 32.3376 | 0.2862 | 0.7682 | 0.5324 | 1.1485 | 60.3399 | 0.2316 | 0.1743 | 5.2378 | 44.8142 | 0.2641 | 0.8124 | 0.5490 | 13.4674 | 72.8756 | 0.1870 | 0.1686 | 5.3989
85 | 31.9901 | 0.2858 | 0.7684 | 0.5337 | 1.1478 | 59.6435 | 0.2314 | 0.1735 | 5.2375 | 44.2775 | 0.2631 | 0.8122 | 0.5501 | 13.4969 | 71.7706 | 0.1872 | 0.1659 | 5.4112
86 | 31.5482 | 0.2855 | 0.7686 | 0.5344 | 1.1473 | 58.7589 | 0.2312 | 0.1728 | 5.2375 | 43.9511 | 0.2626 | 0.8121 | 0.5512 | 13.3383 | 71.2744 | 0.1873 | 0.1674 | 5.4165
87 | 31.2068 | 0.2852 | 0.7687 | 0.5350 | 1.1467 | 58.0759 | 0.2311 | 0.1722 | 5.2375 | 43.8832 | 0.2621 | 0.8123 | 0.5516 | 13.3406 | 71.1355 | 0.1871 | 0.1665 | 5.4210
88 | 30.7314 | 0.2849 | 0.7689 | 0.5359 | 1.1460 | 57.1241 | 0.2310 | 0.1717 | 5.2374 | 43.6011 | 0.2620 | 0.8123 | 0.5524 | 13.4725 | 70.4386 | 0.1871 | 0.1665 | 5.4166
89 | 30.0514 | 0.2845 | 0.7690 | 0.5367 | 1.1454 | 55.7638 | 0.2308 | 0.1710 | 5.2375 | 42.7643 | 0.2612 | 0.8123 | 0.5528 | 13.2744 | 68.9628 | 0.1871 | 0.1661 | 5.4230
90 | 29.0005 | 0.2842 | 0.7691 | 0.5370 | 1.1451 | 53.6621 | 0.2307 | 0.1706 | 5.2374 | 41.4949 | 0.2607 | 0.8126 | 0.5533 | 13.2901 | 66.4068 | 0.1868 | 0.1651 | 5.4274
91 | 27.6232 | 0.2839 | 0.7692 | 0.5374 | 1.1446 | 50.9075 | 0.2306 | 0.1701 | 5.2373 | 39.6410 | 0.2607 | 0.8122 | 0.5535 | 13.1820 | 62.8088 | 0.1872 | 0.1652 | 5.4192
92 | 25.6444 | 0.2836 | 0.7693 | 0.5371 | 1.1440 | 46.9515 | 0.2305 | 0.1699 | 5.2374 | 37.7300 | 0.2606 | 0.8130 | 0.5526 | 13.2479 | 58.9214 | 0.1864 | 0.1647 | 5.4196
93 | 23.2729 | 0.2835 | 0.7695 | 0.5361 | 1.1435 | 42.2108 | 0.2304 | 0.1696 | 5.2376 | 35.7926 | 0.2601 | 0.8127 | 0.5518 | 13.1390 | 55.1582 | 0.1867 | 0.1643 | 5.4217
94 | 21.2119 | 0.2833 | 0.7696 | 0.5352 | 1.1431 | 38.0911 | 0.2302 | 0.1694 | 5.2376 | 34.1782 | 0.2601 | 0.8127 | 0.5510 | 13.1182 | 51.9515 | 0.1867 | 0.1645 | 5.4248
95 | 19.8215 | 0.2834 | 0.7697 | 0.5336 | 1.1427 | 35.3137 | 0.2301 | 0.1693 | 5.2374 | 33.1284 | 0.2603 | 0.8125 | 0.5493 | 13.0214 | 49.9525 | 0.1869 | 0.1642 | 5.4232
96 | 18.7955 | 0.2835 | 0.7698 | 0.5320 | 1.1422 | 33.2650 | 0.2300 | 0.1691 | 5.2375 | 32.3514 | 0.2601 | 0.8127 | 0.5476 | 13.1186 | 48.3041 | 0.1867 | 0.1643 | 5.4252
97 | 18.0541 | 0.2835 | 0.7699 | 0.5305 | 1.1419 | 31.7852 | 0.2299 | 0.1690 | 5.2374 | 31.8862 | 0.2602 | 0.8127 | 0.5465 | 13.0488 | 47.4459 | 0.1867 | 0.1641 | 5.4232
98 | 17.6056 | 0.2835 | 0.7699 | 0.5295 | 1.1413 | 30.8907 | 0.2299 | 0.1689 | 5.2375 | 31.6497 | 0.2602 | 0.8128 | 0.5457 | 13.0427 | 46.9803 | 0.1866 | 0.1642 | 5.4231
99 | 17.4396 | 0.2835 | 0.7700 | 0.5288 | 1.1415 | 30.5598 | 0.2298 | 0.1689 | 5.2373 | 31.5166 | 0.2603 | 0.8128 | 0.5452 | 13.0460 | 46.7116 | 0.1866 | 0.1641 | 5.4241
100 | 17.3849 | 0.2835 | 0.7700 | 0.5285 | 1.1412 | 30.4511 | 0.2298 | 0.1689 | 5.2372 | 31.4729 | 0.2603 | 0.8128 | 0.5450 | 13.0118 | 46.6589 | 0.1866 | 0.1641 | 5.4235
epoch | loss | sim_loss | var_pred | var_target | cov_pred | cov_target | feat_std | feat_std_ctx | feat_norm | val_loss | val_sim_loss | val_var_pred | val_var_target | val_cov_pred | val_cov_target | val_feat_std | val_feat_std_ctx | val_feat_norm
1 | 30.0615 | 0.3870 | 0.7261 | 0.2519 | 1.3857 | 55.9949 | 0.2738 | 0.7809 | 6.2220 | 61.7646 | 0.3100 | 0.8384 | 0.2173 | 53.4105 | 67.0128 | 0.1613 | 0.8377 | 4.6280
2 | 8.5575 | 0.3845 | 0.7072 | 0.0759 | 1.2410 | 13.5240 | 0.2927 | 0.9250 | 6.2382 | 41.3644 | 0.2996 | 0.8001 | 0.1600 | 34.9443 | 45.0693 | 0.1996 | 0.8625 | 5.0370
3 | 7.0003 | 0.3716 | 0.7057 | 0.0634 | 1.2432 | 10.4602 | 0.2942 | 0.8786 | 6.2535 | 37.2830 | 0.2926 | 0.7687 | 0.1444 | 31.3600 | 40.7292 | 0.2312 | 0.8075 | 5.4939
4 | 6.5688 | 0.3637 | 0.7049 | 0.0597 | 1.2441 | 9.6215 | 0.2950 | 0.7940 | 6.2610 | 34.9843 | 0.2905 | 0.7520 | 0.1337 | 30.0508 | 37.5475 | 0.2479 | 0.7180 | 5.7811
5 | 6.2664 | 0.3583 | 0.7043 | 0.0586 | 1.2444 | 9.0304 | 0.2956 | 0.6866 | 6.2646 | 31.3326 | 0.2917 | 0.7398 | 0.1229 | 27.1540 | 33.1972 | 0.2601 | 0.6112 | 5.9565
6 | 5.9853 | 0.3541 | 0.7038 | 0.0602 | 1.2433 | 8.4754 | 0.2961 | 0.5698 | 6.2670 | 28.9830 | 0.2942 | 0.7342 | 0.1193 | 25.0159 | 30.6510 | 0.2657 | 0.4980 | 6.0539
7 | 5.7187 | 0.3509 | 0.7037 | 0.0648 | 1.2422 | 7.9408 | 0.2962 | 0.4548 | 6.2680 | 26.5156 | 0.2952 | 0.7308 | 0.1204 | 22.5927 | 28.1401 | 0.2691 | 0.3911 | 6.1136
8 | 5.4490 | 0.3478 | 0.7039 | 0.0738 | 1.2407 | 7.3906 | 0.2960 | 0.3527 | 6.2682 | 25.0179 | 0.2955 | 0.7296 | 0.1289 | 21.3050 | 26.4156 | 0.2702 | 0.3008 | 6.1582
9 | 5.1889 | 0.3449 | 0.7045 | 0.0888 | 1.2386 | 6.8472 | 0.2954 | 0.2729 | 6.2680 | 23.5365 | 0.2953 | 0.7287 | 0.1415 | 19.8244 | 24.9081 | 0.2712 | 0.2358 | 6.1967
10 | 5.0095 | 0.3415 | 0.7055 | 0.1097 | 1.2373 | 6.4530 | 0.2944 | 0.2185 | 6.2677 | 23.1791 | 0.2944 | 0.7298 | 0.1610 | 19.3401 | 24.6367 | 0.2701 | 0.1933 | 6.2178
11 | 4.8576 | 0.3376 | 0.7064 | 0.1321 | 1.2359 | 6.1115 | 0.2935 | 0.1862 | 6.2675 | 22.5128 | 0.2929 | 0.7296 | 0.1808 | 18.4170 | 24.1888 | 0.2702 | 0.1716 | 6.2438
12 | 4.7051 | 0.3346 | 0.7072 | 0.1503 | 1.2326 | 5.7778 | 0.2927 | 0.1712 | 6.2675 | 21.8211 | 0.2929 | 0.7319 | 0.1940 | 17.7586 | 23.4322 | 0.2679 | 0.1624 | 6.2504
13 | 4.5431 | 0.3321 | 0.7079 | 0.1658 | 1.2299 | 5.4292 | 0.2920 | 0.1652 | 6.2676 | 21.1346 | 0.2911 | 0.7337 | 0.2053 | 17.1565 | 22.6371 | 0.2662 | 0.1596 | 6.2668
14 | 4.4398 | 0.3307 | 0.7085 | 0.1763 | 1.2280 | 5.2051 | 0.2914 | 0.1639 | 6.2676 | 21.0380 | 0.2927 | 0.7355 | 0.2134 | 17.0891 | 22.4882 | 0.2643 | 0.1594 | 6.2653
15 | 4.3633 | 0.3290 | 0.7089 | 0.1875 | 1.2263 | 5.0337 | 0.2910 | 0.1648 | 6.2681 | 20.9149 | 0.2881 | 0.7371 | 0.2248 | 17.0956 | 22.2185 | 0.2627 | 0.1610 | 6.2667
16 | 4.2963 | 0.3271 | 0.7092 | 0.1999 | 1.2258 | 4.8786 | 0.2907 | 0.1669 | 6.2683 | 20.7114 | 0.2896 | 0.7383 | 0.2360 | 16.8626 | 22.0156 | 0.2615 | 0.1630 | 6.2810
17 | 4.2501 | 0.3252 | 0.7097 | 0.2130 | 1.2245 | 4.7642 | 0.2902 | 0.1691 | 6.2682 | 20.6600 | 0.2861 | 0.7394 | 0.2479 | 16.6869 | 22.0690 | 0.2604 | 0.1650 | 6.2832
18 | 4.2160 | 0.3230 | 0.7101 | 0.2271 | 1.2236 | 4.6724 | 0.2898 | 0.1711 | 6.2682 | 20.4923 | 0.2860 | 0.7406 | 0.2610 | 16.6792 | 21.7122 | 0.2592 | 0.1667 | 6.2900
19 | 4.2170 | 0.3213 | 0.7105 | 0.2414 | 1.2220 | 4.6500 | 0.2894 | 0.1731 | 6.2678 | 20.3199 | 0.2826 | 0.7421 | 0.2749 | 16.6918 | 21.3301 | 0.2576 | 0.1691 | 6.2957
20 | 4.2906 | 0.3189 | 0.7107 | 0.2570 | 1.2208 | 4.7715 | 0.2892 | 0.1757 | 6.2675 | 20.1718 | 0.2826 | 0.7435 | 0.2895 | 16.2690 | 21.4238 | 0.2563 | 0.1718 | 6.3010
21 | 4.4156 | 0.3168 | 0.7111 | 0.2717 | 1.2201 | 4.9961 | 0.2888 | 0.1782 | 6.2669 | 19.9263 | 0.2818 | 0.7447 | 0.3020 | 15.9047 | 21.2716 | 0.2551 | 0.1740 | 6.2986
22 | 4.6190 | 0.3148 | 0.7114 | 0.2861 | 1.2187 | 5.3789 | 0.2885 | 0.1808 | 6.2662 | 19.9970 | 0.2807 | 0.7460 | 0.3153 | 15.9183 | 21.3729 | 0.2537 | 0.1765 | 6.2944
23 | 4.7414 | 0.3132 | 0.7117 | 0.2987 | 1.2174 | 5.6026 | 0.2882 | 0.1831 | 6.2656 | 20.2359 | 0.2808 | 0.7472 | 0.3264 | 16.1296 | 21.6147 | 0.2526 | 0.1787 | 6.2925
24 | 4.9464 | 0.3116 | 0.7117 | 0.3108 | 1.2162 | 5.9928 | 0.2882 | 0.1862 | 6.2651 | 20.5011 | 0.2800 | 0.7483 | 0.3370 | 16.2351 | 22.0172 | 0.2514 | 0.1813 | 6.2994
25 | 5.3817 | 0.3102 | 0.7118 | 0.3209 | 1.2150 | 6.8471 | 0.2881 | 0.1893 | 6.2646 | 20.8358 | 0.2772 | 0.7486 | 0.3471 | 16.1486 | 22.7565 | 0.2511 | 0.1848 | 6.3114
26 | 5.7396 | 0.3086 | 0.7119 | 0.3292 | 1.2145 | 7.5497 | 0.2880 | 0.1928 | 6.2642 | 21.4225 | 0.2770 | 0.7497 | 0.3546 | 16.4845 | 23.5766 | 0.2501 | 0.1887 | 6.3162
27 | 6.3303 | 0.3075 | 0.7120 | 0.3364 | 1.2139 | 8.7193 | 0.2879 | 0.1972 | 6.2637 | 21.6370 | 0.2784 | 0.7494 | 0.3608 | 15.9906 | 24.4853 | 0.2504 | 0.1927 | 6.3126
28 | 6.9943 | 0.3066 | 0.7121 | 0.3421 | 1.2134 | 10.0382 | 0.2878 | 0.2017 | 6.2634 | 22.2148 | 0.2735 | 0.7509 | 0.3654 | 16.2837 | 25.3424 | 0.2488 | 0.1984 | 6.3354
29 | 7.5844 | 0.3061 | 0.7121 | 0.3458 | 1.2132 | 11.2122 | 0.2877 | 0.2070 | 6.2632 | 22.7354 | 0.2756 | 0.7515 | 0.3678 | 16.3778 | 26.2789 | 0.2483 | 0.2012 | 6.3365
30 | 7.8689 | 0.3056 | 0.7121 | 0.3482 | 1.2133 | 11.7773 | 0.2878 | 0.2110 | 6.2631 | 22.4089 | 0.2746 | 0.7511 | 0.3693 | 16.0073 | 25.9951 | 0.2486 | 0.2060 | 6.3454
31 | 8.0135 | 0.3050 | 0.7121 | 0.3509 | 1.2128 | 12.0626 | 0.2878 | 0.2152 | 6.2632 | 22.7316 | 0.2754 | 0.7516 | 0.3727 | 15.8578 | 26.7817 | 0.2482 | 0.2089 | 6.3375
32 | 8.5692 | 0.3049 | 0.7121 | 0.3541 | 1.2125 | 13.1683 | 0.2878 | 0.2191 | 6.2632 | 23.8898 | 0.2746 | 0.7524 | 0.3748 | 16.5068 | 28.4424 | 0.2473 | 0.2141 | 6.3548
33 | 8.8841 | 0.3051 | 0.7122 | 0.3562 | 1.2113 | 13.7945 | 0.2877 | 0.2231 | 6.2632 | 23.9000 | 0.2764 | 0.7520 | 0.3746 | 16.4048 | 28.5639 | 0.2478 | 0.2174 | 6.3451
34 | 9.3982 | 0.3047 | 0.7123 | 0.3567 | 1.2110 | 14.8224 | 0.2876 | 0.2269 | 6.2634 | 24.5843 | 0.2744 | 0.7527 | 0.3749 | 16.0468 | 30.2916 | 0.2470 | 0.2216 | 6.3507
35 | 9.8800 | 0.3048 | 0.7124 | 0.3580 | 1.2105 | 15.7835 | 0.2875 | 0.2309 | 6.2635 | 24.7449 | 0.2742 | 0.7527 | 0.3770 | 16.1782 | 30.4773 | 0.2470 | 0.2249 | 6.3533
36 | 10.3617 | 0.3048 | 0.7124 | 0.3598 | 1.2104 | 16.7434 | 0.2875 | 0.2344 | 6.2635 | 25.2291 | 0.2758 | 0.7535 | 0.3780 | 16.0221 | 31.5965 | 0.2462 | 0.2284 | 6.3439
37 | 11.3393 | 0.3046 | 0.7123 | 0.3598 | 1.2097 | 18.6997 | 0.2875 | 0.2378 | 6.2637 | 25.8779 | 0.2737 | 0.7530 | 0.3785 | 15.6221 | 33.2951 | 0.2467 | 0.2315 | 6.3657
38 | 12.1581 | 0.3049 | 0.7124 | 0.3597 | 1.2095 | 20.3370 | 0.2875 | 0.2406 | 6.2637 | 26.4747 | 0.2757 | 0.7528 | 0.3771 | 15.5192 | 34.5940 | 0.2469 | 0.2337 | 6.3432
39 | 12.9578 | 0.3051 | 0.7124 | 0.3586 | 1.2101 | 21.9376 | 0.2875 | 0.2428 | 6.2635 | 26.7524 | 0.2738 | 0.7525 | 0.3771 | 15.1644 | 35.5069 | 0.2472 | 0.2370 | 6.3559
40 | 13.2769 | 0.3047 | 0.7124 | 0.3602 | 1.2098 | 22.5736 | 0.2875 | 0.2449 | 6.2635 | 26.7535 | 0.2756 | 0.7521 | 0.3784 | 14.2839 | 36.3852 | 0.2475 | 0.2376 | 6.3497
41 | 13.8612 | 0.3043 | 0.7125 | 0.3616 | 1.2091 | 23.7408 | 0.2874 | 0.2465 | 6.2636 | 27.7771 | 0.2745 | 0.7520 | 0.3789 | 14.4714 | 38.2445 | 0.2476 | 0.2398 | 6.3607
42 | 14.6581 | 0.3040 | 0.7126 | 0.3639 | 1.2093 | 25.3302 | 0.2873 | 0.2478 | 6.2636 | 27.9045 | 0.2725 | 0.7528 | 0.3809 | 14.5078 | 38.4600 | 0.2468 | 0.2403 | 6.3688
43 | 14.7642 | 0.3038 | 0.7126 | 0.3664 | 1.2087 | 25.5384 | 0.2873 | 0.2492 | 6.2635 | 27.2225 | 0.2737 | 0.7517 | 0.3840 | 13.5640 | 38.0350 | 0.2480 | 0.2412 | 6.3599
44 | 15.6304 | 0.3033 | 0.7127 | 0.3694 | 1.2081 | 27.2662 | 0.2872 | 0.2498 | 6.2632 | 28.8134 | 0.2730 | 0.7527 | 0.3861 | 13.8631 | 40.9114 | 0.2470 | 0.2427 | 6.3686
45 | 16.3187 | 0.3025 | 0.7128 | 0.3725 | 1.2069 | 28.6392 | 0.2871 | 0.2506 | 6.2632 | 28.9383 | 0.2703 | 0.7539 | 0.3890 | 13.7942 | 41.2273 | 0.2458 | 0.2437 | 6.3669
46 | 16.7455 | 0.3018 | 0.7130 | 0.3753 | 1.2066 | 29.4887 | 0.2869 | 0.2516 | 6.2631 | 28.6628 | 0.2715 | 0.7537 | 0.3906 | 13.4695 | 40.9953 | 0.2460 | 0.2440 | 6.3714
47 | 16.9187 | 0.3014 | 0.7129 | 0.3793 | 1.2062 | 29.8282 | 0.2869 | 0.2523 | 6.2628 | 29.1379 | 0.2696 | 0.7536 | 0.3953 | 13.2218 | 42.1878 | 0.2461 | 0.2451 | 6.3715
48 | 17.6032 | 0.3006 | 0.7131 | 0.3838 | 1.2057 | 31.1897 | 0.2867 | 0.2534 | 6.2625 | 29.1156 | 0.2713 | 0.7539 | 0.3989 | 13.0342 | 42.3184 | 0.2458 | 0.2459 | 6.3780
49 | 17.8168 | 0.3003 | 0.7132 | 0.3888 | 1.2049 | 31.6085 | 0.2867 | 0.2537 | 6.2623 | 29.2684 | 0.2698 | 0.7553 | 0.4040 | 12.8398 | 42.8096 | 0.2444 | 0.2463 | 6.3715
50 | 18.4872 | 0.3000 | 0.7135 | 0.3939 | 1.2033 | 32.9407 | 0.2864 | 0.2542 | 6.2618 | 29.9452 | 0.2696 | 0.7556 | 0.4082 | 12.8032 | 44.1923 | 0.2441 | 0.2462 | 6.3653
51 | 18.9233 | 0.2996 | 0.7137 | 0.3981 | 1.2022 | 33.8059 | 0.2862 | 0.2540 | 6.2614 | 30.4125 | 0.2703 | 0.7562 | 0.4130 | 12.5698 | 45.3469 | 0.2435 | 0.2457 | 6.3721
52 | 19.7492 | 0.2993 | 0.7138 | 0.4025 | 1.2014 | 35.4502 | 0.2861 | 0.2535 | 6.2610 | 31.4543 | 0.2687 | 0.7561 | 0.4158 | 12.4254 | 47.5708 | 0.2435 | 0.2460 | 6.3820
53 | 20.1401 | 0.2991 | 0.7139 | 0.4065 | 1.2006 | 36.2249 | 0.2859 | 0.2529 | 6.2605 | 31.7574 | 0.2691 | 0.7568 | 0.4198 | 12.5745 | 48.0185 | 0.2428 | 0.2441 | 6.3784
54 | 20.8121 | 0.2984 | 0.7141 | 0.4101 | 1.1996 | 37.5637 | 0.2858 | 0.2526 | 6.2603 | 31.9757 | 0.2689 | 0.7564 | 0.4232 | 12.3385 | 48.6849 | 0.2433 | 0.2436 | 6.3844
55 | 21.2063 | 0.2979 | 0.7142 | 0.4127 | 1.1990 | 38.3486 | 0.2857 | 0.2516 | 6.2600 | 32.9736 | 0.2677 | 0.7563 | 0.4265 | 12.2618 | 50.7542 | 0.2434 | 0.2437 | 6.3790
56 | 22.2236 | 0.2976 | 0.7143 | 0.4150 | 1.1985 | 40.3793 | 0.2855 | 0.2507 | 6.2594 | 34.5192 | 0.2683 | 0.7565 | 0.4301 | 12.3629 | 53.7345 | 0.2432 | 0.2414 | 6.3831
57 | 22.6911 | 0.2970 | 0.7145 | 0.4174 | 1.1977 | 41.3112 | 0.2854 | 0.2491 | 6.2589 | 34.9857 | 0.2664 | 0.7572 | 0.4335 | 12.4362 | 54.5890 | 0.2425 | 0.2412 | 6.3883
58 | 22.8461 | 0.2966 | 0.7146 | 0.4208 | 1.1968 | 41.6161 | 0.2853 | 0.2478 | 6.2579 | 35.8257 | 0.2664 | 0.7568 | 0.4386 | 12.5200 | 56.1746 | 0.2429 | 0.2396 | 6.3961
59 | 23.4221 | 0.2957 | 0.7149 | 0.4264 | 1.1958 | 42.7589 | 0.2850 | 0.2464 | 6.2573 | 36.1276 | 0.2655 | 0.7568 | 0.4441 | 12.2860 | 57.0033 | 0.2429 | 0.2381 | 6.3956
60 | 24.2660 | 0.2951 | 0.7150 | 0.4316 | 1.1950 | 44.4383 | 0.2849 | 0.2451 | 6.2566 | 37.1595 | 0.2650 | 0.7574 | 0.4498 | 12.2403 | 59.1022 | 0.2423 | 0.2358 | 6.3897
61 | 25.1307 | 0.2943 | 0.7153 | 0.4372 | 1.1939 | 46.1587 | 0.2846 | 0.2431 | 6.2558 | 38.8696 | 0.2662 | 0.7566 | 0.4550 | 11.8863 | 62.8642 | 0.2431 | 0.2355 | 6.3959
62 | 26.1775 | 0.2937 | 0.7154 | 0.4418 | 1.1933 | 48.2446 | 0.2845 | 0.2417 | 6.2552 | 39.4265 | 0.2646 | 0.7570 | 0.4593 | 12.1815 | 63.6765 | 0.2427 | 0.2335 | 6.3969
63 | 26.9539 | 0.2926 | 0.7157 | 0.4454 | 1.1925 | 49.7928 | 0.2842 | 0.2398 | 6.2545 | 39.8978 | 0.2641 | 0.7575 | 0.4633 | 12.3028 | 64.4881 | 0.2422 | 0.2313 | 6.4052
64 | 27.2516 | 0.2919 | 0.7159 | 0.4492 | 1.1912 | 50.3827 | 0.2840 | 0.2385 | 6.2538 | 40.0726 | 0.2621 | 0.7581 | 0.4677 | 12.2781 | 64.8570 | 0.2416 | 0.2289 | 6.3999
65 | 27.5499 | 0.2903 | 0.7161 | 0.4541 | 1.1900 | 50.9738 | 0.2838 | 0.2369 | 6.2532 | 39.6728 | 0.2607 | 0.7587 | 0.4722 | 12.2162 | 64.1116 | 0.2410 | 0.2293 | 6.4008
