epoch | loss | sim_loss | var_pred | var_target | cov_pred | cov_target | feat_std | feat_std_ctx | feat_norm | val_loss | val_sim_loss | val_var_pred | val_var_target | val_cov_pred | val_cov_target | val_feat_std | val_feat_std_ctx | val_feat_norm
21 | 1.6500 | 0.3098 | 0.7687 | 0.1274 | 1.3398 | 1.8041 | 0.2311 | 0.3461 | 4.5826 | 3.7849 | 0.3020 | 0.7784 | 0.1712 | 9.6252 | 14.4254 | 0.2215 | 0.3363 | 4.5581
22 | 1.6534 | 0.3088 | 0.7689 | 0.1318 | 1.3403 | 1.8033 | 0.2310 | 0.3518 | 4.5805 | 3.8225 | 0.3008 | 0.7784 | 0.1751 | 9.8675 | 14.5272 | 0.2214 | 0.3400 | 4.5642
23 | 1.6563 | 0.3075 | 0.7690 | 0.1361 | 1.3398 | 1.8045 | 0.2308 | 0.3561 | 4.5769 | 3.8157 | 0.2992 | 0.7777 | 0.1805 | 9.7906 | 14.4994 | 0.2221 | 0.3446 | 4.5761
24 | 1.6596 | 0.3067 | 0.7692 | 0.1401 | 1.3396 | 1.8051 | 0.2307 | 0.3599 | 4.5745 | 3.8065 | 0.2985 | 0.7786 | 0.1825 | 9.6363 | 14.5566 | 0.2212 | 0.3480 | 4.5516
25 | 1.6638 | 0.3060 | 0.7694 | 0.1442 | 1.3400 | 1.8144 | 0.2304 | 0.3635 | 4.5694 | 3.8137 | 0.2966 | 0.7785 | 0.1863 | 9.8177 | 14.4175 | 0.2213 | 0.3507 | 4.5647
26 | 1.6680 | 0.3053 | 0.7696 | 0.1479 | 1.3396 | 1.8266 | 0.2303 | 0.3670 | 4.5662 | 3.8117 | 0.2974 | 0.7791 | 0.1888 | 9.6381 | 14.5524 | 0.2207 | 0.3545 | 4.5445
27 | 1.6710 | 0.3046 | 0.7698 | 0.1518 | 1.3390 | 1.8280 | 0.2300 | 0.3703 | 4.5611 | 3.7867 | 0.2976 | 0.7807 | 0.1917 | 9.6133 | 14.3061 | 0.2191 | 0.3577 | 4.5093
28 | 1.6740 | 0.3040 | 0.7702 | 0.1554 | 1.3384 | 1.8288 | 0.2297 | 0.3734 | 4.5545 | 3.8453 | 0.2942 | 0.7788 | 0.1954 | 10.0450 | 14.4430 | 0.2210 | 0.3610 | 4.5594
29 | 1.6798 | 0.3034 | 0.7705 | 0.1587 | 1.3386 | 1.8608 | 0.2294 | 0.3754 | 4.5494 | 3.7900 | 0.2950 | 0.7798 | 0.1985 | 9.5831 | 14.3218 | 0.2200 | 0.3626 | 4.5318
30 | 1.6859 | 0.3034 | 0.7707 | 0.1617 | 1.3377 | 1.8936 | 0.2291 | 0.3775 | 4.5443 | 3.8234 | 0.2948 | 0.7807 | 0.2017 | 9.6819 | 14.5253 | 0.2191 | 0.3637 | 4.5188
31 | 1.6897 | 0.3036 | 0.7710 | 0.1642 | 1.3377 | 1.9055 | 0.2288 | 0.3799 | 4.5400 | 3.8557 | 0.2949 | 0.7814 | 0.2035 | 9.7779 | 14.7370 | 0.2183 | 0.3660 | 4.5042
32 | 1.6956 | 0.3038 | 0.7713 | 0.1675 | 1.3364 | 1.9322 | 0.2285 | 0.3821 | 4.5351 | 3.8516 | 0.2970 | 0.7819 | 0.2057 | 9.6903 | 14.7486 | 0.2179 | 0.3676 | 4.4893
33 | 1.7011 | 0.3039 | 0.7715 | 0.1710 | 1.3343 | 1.9544 | 0.2283 | 0.3836 | 4.5315 | 3.8717 | 0.2949 | 0.7806 | 0.2078 | 9.9527 | 14.6719 | 0.2192 | 0.3696 | 4.5314
34 | 1.7083 | 0.3040 | 0.7718 | 0.1734 | 1.3335 | 2.0013 | 0.2281 | 0.3848 | 4.5280 | 3.8662 | 0.2958 | 0.7806 | 0.2099 | 9.7691 | 14.7748 | 0.2192 | 0.3704 | 4.5254
35 | 1.7157 | 0.3039 | 0.7719 | 0.1758 | 1.3321 | 2.0542 | 0.2279 | 0.3862 | 4.5253 | 3.8885 | 0.2968 | 0.7821 | 0.2113 | 9.7987 | 14.9478 | 0.2177 | 0.3725 | 4.4978
36 | 1.7217 | 0.3040 | 0.7722 | 0.1785 | 1.3313 | 2.0875 | 0.2276 | 0.3874 | 4.5206 | 3.8504 | 0.2957 | 0.7816 | 0.2132 | 9.8077 | 14.5456 | 0.2182 | 0.3731 | 4.5120
37 | 1.7245 | 0.3042 | 0.7725 | 0.1808 | 1.3297 | 2.0919 | 0.2273 | 0.3887 | 4.5168 | 3.8725 | 0.2966 | 0.7831 | 0.2152 | 9.9292 | 14.6171 | 0.2167 | 0.3745 | 4.4877
38 | 1.7301 | 0.3042 | 0.7728 | 0.1839 | 1.3285 | 2.1191 | 0.2270 | 0.3899 | 4.5121 | 3.8549 | 0.2968 | 0.7828 | 0.2180 | 9.7949 | 14.5461 | 0.2170 | 0.3754 | 4.4915
39 | 1.7342 | 0.3041 | 0.7730 | 0.1862 | 1.3270 | 2.1400 | 0.2269 | 0.3903 | 4.5101 | 3.8267 | 0.2953 | 0.7824 | 0.2197 | 9.7193 | 14.3370 | 0.2174 | 0.3758 | 4.4990
40 | 1.7403 | 0.3038 | 0.7731 | 0.1884 | 1.3264 | 2.1824 | 0.2267 | 0.3903 | 4.5066 | 3.8269 | 0.2960 | 0.7827 | 0.2214 | 9.6445 | 14.3878 | 0.2171 | 0.3753 | 4.4978
41 | 1.7445 | 0.3038 | 0.7735 | 0.1905 | 1.3256 | 2.2053 | 0.2264 | 0.3896 | 4.5008 | 3.8232 | 0.2967 | 0.7832 | 0.2234 | 9.6105 | 14.3629 | 0.2166 | 0.3756 | 4.4829
42 | 1.7508 | 0.3036 | 0.7736 | 0.1922 | 1.3239 | 2.2559 | 0.2263 | 0.3893 | 4.4995 | 3.8174 | 0.2950 | 0.7817 | 0.2245 | 9.6322 | 14.2795 | 0.2181 | 0.3749 | 4.5214
43 | 1.7585 | 0.3033 | 0.7735 | 0.1937 | 1.3230 | 2.3213 | 0.2263 | 0.3892 | 4.5001 | 3.8109 | 0.2955 | 0.7835 | 0.2255 | 9.5510 | 14.2872 | 0.2163 | 0.3746 | 4.4838
44 | 1.7667 | 0.3031 | 0.7737 | 0.1951 | 1.3219 | 2.3933 | 0.2261 | 0.3891 | 4.4969 | 3.8017 | 0.2945 | 0.7823 | 0.2259 | 9.6023 | 14.1454 | 0.2175 | 0.3747 | 4.5091
45 | 1.7749 | 0.3027 | 0.7738 | 0.1963 | 1.3204 | 2.4698 | 0.2260 | 0.3884 | 4.4938 | 3.7576 | 0.2953 | 0.7840 | 0.2274 | 9.3448 | 13.9504 | 0.2158 | 0.3738 | 4.4668
46 | 1.7828 | 0.3020 | 0.7739 | 0.1976 | 1.3194 | 2.5440 | 0.2259 | 0.3882 | 4.4931 | 3.7751 | 0.2943 | 0.7830 | 0.2272 | 9.4655 | 14.0112 | 0.2168 | 0.3745 | 4.4910
47 | 1.7920 | 0.3017 | 0.7739 | 0.1979 | 1.3190 | 2.6359 | 0.2259 | 0.3872 | 4.4937 | 3.7602 | 0.2944 | 0.7833 | 0.2270 | 9.4479 | 13.8800 | 0.2165 | 0.3714 | 4.4847
48 | 1.7972 | 0.3013 | 0.7739 | 0.1984 | 1.3179 | 2.6878 | 0.2259 | 0.3868 | 4.4931 | 3.7716 | 0.2933 | 0.7841 | 0.2277 | 9.4666 | 13.9808 | 0.2157 | 0.3728 | 4.4734
49 | 1.8124 | 0.3009 | 0.7740 | 0.1989 | 1.3169 | 2.8403 | 0.2258 | 0.3858 | 4.4915 | 3.7704 | 0.2940 | 0.7843 | 0.2286 | 9.2265 | 14.1976 | 0.2155 | 0.3708 | 4.4629
50 | 1.8312 | 0.3003 | 0.7741 | 0.1997 | 1.3158 | 3.0276 | 0.2257 | 0.3842 | 4.4900 | 3.8032 | 0.2931 | 0.7835 | 0.2295 | 9.2814 | 14.4680 | 0.2163 | 0.3694 | 4.4799
51 | 1.8474 | 0.2993 | 0.7742 | 0.2007 | 1.3139 | 3.1919 | 0.2257 | 0.3828 | 4.4884 | 3.8078 | 0.2913 | 0.7840 | 0.2294 | 9.4308 | 14.3816 | 0.2158 | 0.3677 | 4.4734
52 | 1.8615 | 0.2988 | 0.7742 | 0.2014 | 1.3119 | 3.3334 | 0.2256 | 0.3814 | 4.4876 | 3.7776 | 0.2898 | 0.7830 | 0.2310 | 9.2866 | 14.2134 | 0.2168 | 0.3677 | 4.5024
53 | 1.8667 | 0.2981 | 0.7744 | 0.2030 | 1.3100 | 3.3782 | 0.2254 | 0.3803 | 4.4850 | 3.7930 | 0.2902 | 0.7835 | 0.2317 | 9.2355 | 14.4200 | 0.2163 | 0.3668 | 4.4785
54 | 1.8773 | 0.2971 | 0.7746 | 0.2042 | 1.3087 | 3.4828 | 0.2252 | 0.3789 | 4.4812 | 3.7569 | 0.2894 | 0.7842 | 0.2335 | 9.0195 | 14.2637 | 0.2156 | 0.3658 | 4.4695
55 | 1.8832 | 0.2963 | 0.7748 | 0.2050 | 1.3074 | 3.5448 | 0.2251 | 0.3775 | 4.4779 | 3.7446 | 0.2890 | 0.7842 | 0.2335 | 9.0350 | 14.1307 | 0.2156 | 0.3647 | 4.4678
56 | 1.8834 | 0.2957 | 0.7749 | 0.2052 | 1.3062 | 3.5534 | 0.2249 | 0.3766 | 4.4746 | 3.7659 | 0.2888 | 0.7851 | 0.2338 | 9.1145 | 14.2661 | 0.2147 | 0.3643 | 4.4506
57 | 1.8853 | 0.2949 | 0.7750 | 0.2050 | 1.3051 | 3.5840 | 0.2248 | 0.3758 | 4.4726 | 3.7287 | 0.2880 | 0.7854 | 0.2345 | 8.8177 | 14.1944 | 0.2144 | 0.3631 | 4.4416
58 | 1.8864 | 0.2937 | 0.7751 | 0.2051 | 1.3041 | 3.6071 | 0.2247 | 0.3750 | 4.4703 | 3.7215 | 0.2860 | 0.7841 | 0.2343 | 8.8792 | 14.0779 | 0.2157 | 0.3625 | 4.4673
59 | 1.8959 | 0.2927 | 0.7752 | 0.2054 | 1.3028 | 3.7104 | 0.2246 | 0.3742 | 4.4688 | 3.7343 | 0.2838 | 0.7848 | 0.2369 | 8.9837 | 14.0968 | 0.2150 | 0.3624 | 4.4607
60 | 1.8998 | 0.2911 | 0.7755 | 0.2069 | 1.3021 | 3.7521 | 0.2243 | 0.3733 | 4.4634 | 3.7249 | 0.2825 | 0.7843 | 0.2383 | 8.8198 | 14.1698 | 0.2154 | 0.3604 | 4.4593
61 | 1.9064 | 0.2894 | 0.7757 | 0.2081 | 1.3013 | 3.8240 | 0.2242 | 0.3725 | 4.4601 | 3.7247 | 0.2805 | 0.7845 | 0.2394 | 8.9700 | 14.0272 | 0.2152 | 0.3610 | 4.4577
62 | 1.9043 | 0.2881 | 0.7758 | 0.2092 | 1.3005 | 3.8062 | 0.2241 | 0.3719 | 4.4584 | 3.7101 | 0.2794 | 0.7844 | 0.2404 | 8.9852 | 13.8623 | 0.2154 | 0.3603 | 4.4656
63 | 1.8976 | 0.2869 | 0.7760 | 0.2103 | 1.2994 | 3.7434 | 0.2238 | 0.3710 | 4.4539 | 3.6716 | 0.2802 | 0.7858 | 0.2421 | 8.6465 | 13.8027 | 0.2140 | 0.3597 | 4.4258
64 | 1.9081 | 0.2856 | 0.7762 | 0.2117 | 1.2983 | 3.8479 | 0.2236 | 0.3701 | 4.4495 | 3.6660 | 0.2773 | 0.7849 | 0.2437 | 8.7945 | 13.6040 | 0.2149 | 0.3576 | 4.4524
65 | 1.8985 | 0.2841 | 0.7764 | 0.2135 | 1.2974 | 3.7503 | 0.2234 | 0.3692 | 4.4448 | 3.6384 | 0.2770 | 0.7856 | 0.2462 | 8.5309 | 13.5790 | 0.2142 | 0.3569 | 4.4276
66 | 1.9070 | 0.2825 | 0.7768 | 0.2158 | 1.2959 | 3.8311 | 0.2230 | 0.3681 | 4.4384 | 3.6426 | 0.2738 | 0.7853 | 0.2492 | 8.6250 | 13.5240 | 0.2145 | 0.3565 | 4.4391
67 | 1.9049 | 0.2808 | 0.7770 | 0.2179 | 1.2942 | 3.8087 | 0.2228 | 0.3675 | 4.4340 | 3.6247 | 0.2727 | 0.7860 | 0.2518 | 8.6164 | 13.3376 | 0.2138 | 0.3565 | 4.4305
68 | 1.9068 | 0.2792 | 0.7773 | 0.2204 | 1.2937 | 3.8192 | 0.2225 | 0.3673 | 4.4288 | 3.5992 | 0.2721 | 0.7863 | 0.2533 | 8.3629 | 13.3322 | 0.2134 | 0.3563 | 4.4187
69 | 1.9089 | 0.2779 | 0.7776 | 0.2225 | 1.2932 | 3.8344 | 0.2222 | 0.3670 | 4.4241 | 3.5749 | 0.2701 | 0.7862 | 0.2553 | 8.3341 | 13.1189 | 0.2135 | 0.3561 | 4.4190
70 | 1.9146 | 0.2765 | 0.7777 | 0.2242 | 1.2911 | 3.8908 | 0.2221 | 0.3673 | 4.4222 | 3.5754 | 0.2694 | 0.7863 | 0.2577 | 8.3374 | 13.1058 | 0.2135 | 0.3567 | 4.4151
71 | 1.9157 | 0.2753 | 0.7779 | 0.2266 | 1.2904 | 3.8905 | 0.2219 | 0.3676 | 4.4181 | 3.5890 | 0.2676 | 0.7871 | 0.2605 | 8.4354 | 13.1359 | 0.2127 | 0.3579 | 4.4004
72 | 1.9151 | 0.2739 | 0.7781 | 0.2291 | 1.2889 | 3.8749 | 0.2217 | 0.3683 | 4.4145 | 3.5732 | 0.2661 | 0.7872 | 0.2623 | 8.2425 | 13.1669 | 0.2126 | 0.3584 | 4.4003
73 | 1.9304 | 0.2728 | 0.7784 | 0.2309 | 1.2870 | 4.0239 | 0.2214 | 0.3691 | 4.4104 | 3.5917 | 0.2653 | 0.7876 | 0.2636 | 8.3365 | 13.2521 | 0.2122 | 0.3576 | 4.3954
74 | 1.9465 | 0.2715 | 0.7787 | 0.2334 | 1.2859 | 4.1742 | 0.2211 | 0.3696 | 4.4043 | 3.5976 | 0.2634 | 0.7872 | 0.2672 | 8.2610 | 13.3635 | 0.2126 | 0.3594 | 4.4115
75 | 1.9586 | 0.2704 | 0.7789 | 0.2355 | 1.2841 | 4.2881 | 0.2209 | 0.3701 | 4.4010 | 3.6074 | 0.2636 | 0.7884 | 0.2684 | 8.2549 | 13.4606 | 0.2114 | 0.3600 | 4.3828
76 | 1.9693 | 0.2693 | 0.7791 | 0.2374 | 1.2820 | 4.3890 | 0.2207 | 0.3706 | 4.3981 | 3.6211 | 0.2616 | 0.7883 | 0.2709 | 8.3543 | 13.4885 | 0.2114 | 0.3600 | 4.3917
77 | 1.9735 | 0.2678 | 0.7794 | 0.2404 | 1.2808 | 4.4179 | 0.2205 | 0.3710 | 4.3935 | 3.6148 | 0.2601 | 0.7889 | 0.2739 | 8.1702 | 13.6035 | 0.2109 | 0.3604 | 4.3702
78 | 1.9817 | 0.2659 | 0.7796 | 0.2439 | 1.2786 | 4.4866 | 0.2202 | 0.3711 | 4.3888 | 3.6072 | 0.2574 | 0.7886 | 0.2774 | 8.1159 | 13.5670 | 0.2112 | 0.3609 | 4.3848
79 | 1.9894 | 0.2641 | 0.7799 | 0.2476 | 1.2773 | 4.5475 | 0.2199 | 0.3713 | 4.3846 | 3.6148 | 0.2559 | 0.7893 | 0.2811 | 8.1000 | 13.6424 | 0.2104 | 0.3592 | 4.3643
80 | 1.9982 | 0.2619 | 0.7802 | 0.2522 | 1.2752 | 4.6144 | 0.2196 | 0.3710 | 4.3789 | 3.6249 | 0.2542 | 0.7894 | 0.2849 | 8.1617 | 13.6589 | 0.2103 | 0.3590 | 4.3660
81 | 2.0058 | 0.2600 | 0.7804 | 0.2559 | 1.2737 | 4.6731 | 0.2194 | 0.3704 | 4.3743 | 3.6258 | 0.2524 | 0.7897 | 0.2885 | 8.0355 | 13.7803 | 0.2101 | 0.3596 | 4.3567
82 | 2.0199 | 0.2578 | 0.7808 | 0.2609 | 1.2721 | 4.7889 | 0.2190 | 0.3696 | 4.3678 | 3.6372 | 0.2499 | 0.7911 | 0.2939 | 8.0381 | 13.8643 | 0.2087 | 0.3592 | 4.3315
83 | 2.0311 | 0.2557 | 0.7811 | 0.2654 | 1.2703 | 4.8798 | 0.2187 | 0.3686 | 4.3619 | 3.6562 | 0.2472 | 0.7903 | 0.2978 | 8.0852 | 13.9897 | 0.2095 | 0.3567 | 4.3521
84 | 2.0409 | 0.2537 | 0.7814 | 0.2699 | 1.2682 | 4.9560 | 0.2184 | 0.3676 | 4.3563 | 3.6494 | 0.2454 | 0.7907 | 0.3022 | 7.9290 | 14.0576 | 0.2091 | 0.3567 | 4.3395
85 | 2.0479 | 0.2517 | 0.7817 | 0.2744 | 1.2665 | 5.0038 | 0.2181 | 0.3664 | 4.3508 | 3.6568 | 0.2442 | 0.7910 | 0.3064 | 7.9232 | 14.1098 | 0.2088 | 0.3549 | 4.3314
86 | 2.0602 | 0.2498 | 0.7819 | 0.2783 | 1.2649 | 5.1088 | 0.2179 | 0.3652 | 4.3463 | 3.6859 | 0.2415 | 0.7911 | 0.3100 | 8.0263 | 14.2832 | 0.2087 | 0.3545 | 4.3380
87 | 2.0743 | 0.2478 | 0.7822 | 0.2823 | 1.2632 | 5.2322 | 0.2177 | 0.3638 | 4.3418 | 3.6758 | 0.2405 | 0.7920 | 0.3134 | 7.8551 | 14.3345 | 0.2078 | 0.3520 | 4.3166
88 | 2.0845 | 0.2457 | 0.7824 | 0.2867 | 1.2616 | 5.3127 | 0.2174 | 0.3622 | 4.3376 | 3.7080 | 0.2375 | 0.7923 | 0.3189 | 7.9210 | 14.5626 | 0.2075 | 0.3501 | 4.3156
89 | 2.1016 | 0.2435 | 0.7826 | 0.2914 | 1.2597 | 5.4613 | 0.2172 | 0.3605 | 4.3325 | 3.7454 | 0.2358 | 0.7920 | 0.3228 | 8.0590 | 14.7799 | 0.2078 | 0.3491 | 4.3165
90 | 2.1162 | 0.2416 | 0.7828 | 0.2953 | 1.2578 | 5.5900 | 0.2170 | 0.3588 | 4.3293 | 3.7600 | 0.2344 | 0.7924 | 0.3266 | 8.0208 | 14.9425 | 0.2074 | 0.3468 | 4.3069
91 | 2.1295 | 0.2396 | 0.7831 | 0.2997 | 1.2562 | 5.7013 | 0.2168 | 0.3568 | 4.3247 | 3.7787 | 0.2318 | 0.7929 | 0.3316 | 8.0416 | 15.0819 | 0.2068 | 0.3463 | 4.3028
92 | 2.1441 | 0.2376 | 0.7834 | 0.3043 | 1.2543 | 5.8242 | 0.2165 | 0.3549 | 4.3189 | 3.8081 | 0.2302 | 0.7931 | 0.3363 | 8.1024 | 15.2824 | 0.2066 | 0.3437 | 4.3017
93 | 2.1544 | 0.2358 | 0.7836 | 0.3087 | 1.2527 | 5.9041 | 0.2162 | 0.3529 | 4.3133 | 3.8289 | 0.2284 | 0.7935 | 0.3406 | 8.1039 | 15.4669 | 0.2062 | 0.3418 | 4.2905
94 | 2.1678 | 0.2341 | 0.7840 | 0.3129 | 1.2515 | 6.0141 | 0.2158 | 0.3509 | 4.3066 | 3.8520 | 0.2268 | 0.7935 | 0.3448 | 8.1081 | 15.6683 | 0.2062 | 0.3397 | 4.2913
95 | 2.1827 | 0.2325 | 0.7843 | 0.3172 | 1.2495 | 6.1397 | 0.2155 | 0.3491 | 4.2998 | 3.8846 | 0.2254 | 0.7941 | 0.3495 | 8.1558 | 15.9138 | 0.2056 | 0.3385 | 4.2816
96 | 2.1973 | 0.2309 | 0.7847 | 0.3217 | 1.2479 | 6.2604 | 0.2151 | 0.3475 | 4.2915 | 3.9094 | 0.2240 | 0.7949 | 0.3544 | 8.1934 | 16.0914 | 0.2049 | 0.3364 | 4.2678
97 | 2.2099 | 0.2296 | 0.7852 | 0.3259 | 1.2464 | 6.3594 | 0.2147 | 0.3460 | 4.2828 | 3.9298 | 0.2231 | 0.7952 | 0.3585 | 8.2139 | 16.2442 | 0.2046 | 0.3351 | 4.2609
98 | 2.2216 | 0.2285 | 0.7856 | 0.3296 | 1.2447 | 6.4542 | 0.2143 | 0.3449 | 4.2747 | 3.9465 | 0.2222 | 0.7955 | 0.3621 | 8.1845 | 16.4137 | 0.2042 | 0.3340 | 4.2555
99 | 2.2325 | 0.2277 | 0.7859 | 0.3325 | 1.2436 | 6.5430 | 0.2139 | 0.3441 | 4.2682 | 3.9592 | 0.2216 | 0.7957 | 0.3648 | 8.1920 | 16.5129 | 0.2041 | 0.3335 | 4.2508
100 | 2.2403 | 0.2272 | 0.7861 | 0.3345 | 1.2433 | 6.6082 | 0.2137 | 0.3438 | 4.2642 | 3.9667 | 0.2214 | 0.7959 | 0.3661 | 8.2015 | 16.5670 | 0.2039 | 0.3333 | 4.2478
epoch | loss | sim_loss | var_pred | var_target | cov_pred | cov_target | feat_std | feat_std_ctx | feat_norm | val_loss | val_sim_loss | val_var_pred | val_var_target | val_cov_pred | val_cov_target | val_feat_std | val_feat_std_ctx | val_feat_norm
1 | 5.0091 | 0.3884 | 0.8138 | 0.1721 | 1.4110 | 34.1403 | 0.1859 | 0.8726 | 3.8103 | 7.0160 | 0.3554 | 0.8729 | 0.1578 | 23.0920 | 32.8858 | 0.1267 | 0.9142 | 2.7540
2 | 2.0030 | 0.3657 | 0.7913 | 0.0509 | 1.2837 | 5.6881 | 0.2085 | 0.9785 | 4.1190 | 5.1651 | 0.3401 | 0.8311 | 0.1292 | 14.6260 | 23.3623 | 0.1686 | 0.9248 | 3.5009
3 | 1.8202 | 0.3496 | 0.7822 | 0.0520 | 1.2951 | 3.9703 | 0.2176 | 0.9418 | 4.2997 | 4.3194 | 0.3291 | 0.8057 | 0.1108 | 11.4704 | 18.3496 | 0.1941 | 0.8863 | 3.9730
4 | 1.7198 | 0.3387 | 0.7761 | 0.0501 | 1.3017 | 3.0693 | 0.2237 | 0.8766 | 4.4121 | 4.0202 | 0.3225 | 0.7923 | 0.1032 | 10.2633 | 16.6863 | 0.2076 | 0.8124 | 4.2202
5 | 1.6677 | 0.3321 | 0.7724 | 0.0483 | 1.3117 | 2.6080 | 0.2275 | 0.7871 | 4.4816 | 3.8987 | 0.3195 | 0.7844 | 0.1019 | 9.7409 | 16.0177 | 0.2155 | 0.7177 | 4.3740
6 | 1.6378 | 0.3286 | 0.7701 | 0.0478 | 1.3228 | 2.3299 | 0.2298 | 0.6869 | 4.5244 | 3.9387 | 0.3175 | 0.7808 | 0.1014 | 9.9517 | 16.2196 | 0.2190 | 0.6183 | 4.4480
7 | 1.6223 | 0.3264 | 0.7688 | 0.0507 | 1.3333 | 2.1497 | 0.2310 | 0.5875 | 4.5502 | 3.9100 | 0.3162 | 0.7774 | 0.1040 | 9.9948 | 15.8655 | 0.2224 | 0.5252 | 4.5154
8 | 1.6147 | 0.3243 | 0.7681 | 0.0551 | 1.3408 | 2.0395 | 0.2318 | 0.4968 | 4.5651 | 3.8330 | 0.3147 | 0.7771 | 0.1056 | 9.8634 | 15.2247 | 0.2227 | 0.4427 | 4.5234
9 | 1.6131 | 0.3227 | 0.7677 | 0.0591 | 1.3483 | 1.9899 | 0.2321 | 0.4214 | 4.5741 | 3.8854 | 0.3140 | 0.7757 | 0.1096 | 9.8269 | 15.7460 | 0.2241 | 0.3792 | 4.5536
10 | 1.6116 | 0.3209 | 0.7673 | 0.0639 | 1.3541 | 1.9369 | 0.2325 | 0.3687 | 4.5828 | 3.8648 | 0.3136 | 0.7758 | 0.1119 | 9.7404 | 15.6068 | 0.2240 | 0.3396 | 4.5520
11 | 1.6074 | 0.3195 | 0.7671 | 0.0664 | 1.3579 | 1.8793 | 0.2328 | 0.3377 | 4.5852 | 3.8136 | 0.3101 | 0.7744 | 0.1147 | 9.7009 | 15.1328 | 0.2255 | 0.3175 | 4.5849
12 | 1.6054 | 0.3183 | 0.7668 | 0.0683 | 1.3582 | 1.8516 | 0.2331 | 0.3233 | 4.5894 | 3.8269 | 0.3106 | 0.7744 | 0.1176 | 9.6568 | 15.2768 | 0.2254 | 0.3094 | 4.5846
13 | 1.6039 | 0.3178 | 0.7670 | 0.0711 | 1.3574 | 1.8141 | 0.2328 | 0.3191 | 4.5850 | 3.7504 | 0.3106 | 0.7760 | 0.1194 | 9.2869 | 14.8717 | 0.2239 | 0.3087 | 4.5488
14 | 1.6065 | 0.3173 | 0.7671 | 0.0738 | 1.3570 | 1.8191 | 0.2327 | 0.3213 | 4.5858 | 3.8427 | 0.3074 | 0.7745 | 0.1259 | 9.7244 | 15.3068 | 0.2253 | 0.3114 | 4.5978
15 | 1.6136 | 0.3165 | 0.7671 | 0.0788 | 1.3558 | 1.8471 | 0.2327 | 0.3268 | 4.5895 | 3.8435 | 0.3068 | 0.7747 | 0.1328 | 9.5221 | 15.4495 | 0.2252 | 0.3173 | 4.6036
16 | 1.6220 | 0.3154 | 0.7673 | 0.0848 | 1.3555 | 1.8789 | 0.2326 | 0.3337 | 4.5933 | 3.8792 | 0.3070 | 0.7755 | 0.1402 | 9.5532 | 15.6984 | 0.2243 | 0.3233 | 4.5925
17 | 1.6304 | 0.3149 | 0.7676 | 0.0907 | 1.3556 | 1.9086 | 0.2323 | 0.3401 | 4.5919 | 3.9000 | 0.3061 | 0.7754 | 0.1452 | 9.5073 | 15.9100 | 0.2244 | 0.3285 | 4.5994
18 | 1.6397 | 0.3146 | 0.7681 | 0.0969 | 1.3565 | 1.9420 | 0.2317 | 0.3453 | 4.5854 | 3.9440 | 0.3060 | 0.7780 | 0.1534 | 9.6188 | 16.1643 | 0.2218 | 0.3323 | 4.5535
19 | 1.6461 | 0.3139 | 0.7685 | 0.1033 | 1.3561 | 1.9484 | 0.2314 | 0.3495 | 4.5826 | 3.9450 | 0.3046 | 0.7768 | 0.1582 | 9.7741 | 15.9775 | 0.2230 | 0.3362 | 4.5819
20 | 1.6511 | 0.3130 | 0.7688 | 0.1096 | 1.3558 | 1.9461 | 0.2311 | 0.3538 | 4.5791 | 4.0086 | 0.3036 | 0.7778 | 0.1630 | 10.0851 | 16.2614 | 0.2220 | 0.3400 | 4.5752
21 | 1.6539 | 0.3124 | 0.7690 | 0.1146 | 1.3552 | 1.9300 | 0.2309 | 0.3577 | 4.5756 | 3.9552 | 0.3045 | 0.7788 | 0.1655 | 9.8790 | 15.9081 | 0.2210 | 0.3445 | 4.5479
22 | 1.6587 | 0.3116 | 0.7693 | 0.1201 | 1.3547 | 1.9328 | 0.2305 | 0.3606 | 4.5700 | 3.9234 | 0.3025 | 0.7780 | 0.1711 | 9.7143 | 15.7170 | 0.2218 | 0.3471 | 4.5625
23 | 1.6622 | 0.3108 | 0.7695 | 0.1255 | 1.3546 | 1.9237 | 0.2303 | 0.3631 | 4.5658 | 3.9718 | 0.3017 | 0.7795 | 0.1756 | 10.0888 | 15.7924 | 0.2203 | 0.3482 | 4.5386
24 | 1.6662 | 0.3100 | 0.7699 | 0.1310 | 1.3541 | 1.9176 | 0.2300 | 0.3656 | 4.5601 | 3.9340 | 0.3024 | 0.7812 | 0.1801 | 9.7438 | 15.7168 | 0.2186 | 0.3510 | 4.4990
25 | 1.6693 | 0.3095 | 0.7702 | 0.1361 | 1.3531 | 1.9033 | 0.2296 | 0.3684 | 4.5539 | 3.9492 | 0.2997 | 0.7785 | 0.1841 | 9.9028 | 15.6827 | 0.2213 | 0.3533 | 4.5590
26 | 1.6714 | 0.3086 | 0.7705 | 0.1406 | 1.3508 | 1.8926 | 0.2293 | 0.3705 | 4.5489 | 3.9648 | 0.3009 | 0.7809 | 0.1875 | 9.9346 | 15.7734 | 0.2189 | 0.3559 | 4.5088
27 | 1.6742 | 0.3077 | 0.7708 | 0.1451 | 1.3513 | 1.8849 | 0.2291 | 0.3722 | 4.5440 | 3.8968 | 0.3006 | 0.7802 | 0.1911 | 9.5797 | 15.4149 | 0.2196 | 0.3578 | 4.5197
